R device_connect OK
R device_subscribe gsr OK
E4_Bvp 1502566321.51332 0.5966301
E4_Bvp 1502566321.52894 0.6086693
E4_Bvp 1502566321.54457 0.7061119
E4_Bvp 1502566321.5602 0.7908783
E4_Bvp 1502566321.57582 0.7624893
E4_Bvp 1502566321.59145 0.5607643
E4_Acc 1502566336.56088 59 -17 14
E4_Acc 1502566336.59213 59 -16 14
E4_Acc 1502566336.62339 59 -17 14
E4_Acc 1502566336.65464 59 -16 14
E4_Acc 1502566336.68589 59 -16 15
E4_Acc 1502566336.71714 59 -16 15
E4_Bvp 1502566321.60707 0.1507263
E4_Bvp 1502566321.6227 -0.4965172
E4_Bvp 1502566321.63832 -1.37458
E4_Bvp 1502566321.65395 -2.479877
E4_Bvp 1502566321.66958 -3.811981
E4_Bvp 1502566321.6852 -5.264271
E4_Bvp 1502566321.70083 -6.70401
E4_Bvp 1502566321.71645 -7.97823
E4_Bvp 1502566321.73208 -8.945763
E4_Bvp 1502566321.7477 -9.492962
E4_Bvp 1502566321.76333 -9.590405
E4_Acc 1502566336.74839 59 -16 15
E4_Acc 1502566336.77964 58 -15 14
E4_Acc 1502566336.81089 58 -15 15
E4_Acc 1502566336.84215 59 -16 15
E4_Acc 1502566336.8734 59 -16 14
E4_Acc 1502566336.90465 59 -16 14
E4_Bvp 1502566321.77896 -9.217106
E4_Bvp 1502566321.79458 -8.451881
E4_Bvp 1502566321.81021 -7.400551
E4_Bvp 1502566321.82583 -6.198357
E4_Bvp 1502566321.84146 -4.985523
E4_Bvp 1502566321.85708 -3.810783
E4_Bvp 1502566321.87271 -2.690907
E4_Bvp 1502566321.88834 -1.578304
E4_Bvp 1502566321.90396 -0.4763718
E4_Bvp 1502566321.91959 0.5557671
E4_Bvp 1502566321.93521 1.41296
E4_Bvp 1502566321.95084 1.975285
E4_Bvp 1502566321.96647 2.205566
E4_Bvp 1502566321.98209 2.119858
E4_Bvp 1502566321.99772 1.827377
E4_Bvp 1502566322.01334 1.444176
E4_Bvp 1502566322.02897 1.079983
E4_Bvp 1502566322.04459 0.7622452
E4_Bvp 1502566322.06022 0.5108604
E4_Bvp 1502566322.07585 0.3192024
E4_Bvp 1502566322.09147 0.1837845
E4_Bvp 1502566322.1071 0.1329002
E4_Acc 1502566336.9359 58 -16 15
E4_Acc 1502566336.96715 58 -16 15
E4_Acc 1502566336.9984 59 -16 14
E4_Acc 1502566337.02965 59 -17 14
E4_Acc 1502566337.06091 59 -17 14
E4_Acc 1502566337.09216 59 -17 14
E4_Bvp 1502566322.12272 0.1985855
E4_Bvp 1502566322.13835 0.4017448
E4_Bvp 1502566322.15397 0.7298355
E4_Bvp 1502566322.1696 1.113834
E4_Bvp 1502566322.18523 1.426968
E4_Bvp 1502566322.20085 1.57811
E4_Bvp 1502566322.21648 1.504086
E4_Bvp 1502566322.2321 1.202808
E4_Bvp 1502566322.24773 0.7383385
E4_Bvp 1502566322.26335 0.1753502
E4_Bvp 1502566322.27898 -0.4621124
E4_Acc 1502566337.12341 59 -16 14
E4_Acc 1502566337.15466 59 -16 14
E4_Acc 1502566337.18591 59 -16 14
E4_Acc 1502566337.21716 58 -16 13
E4_Acc 1502566337.24841 59 -16 14
E4_Acc 1502566337.27967 59 -17 14
E4_Bvp 1502566322.29461 -1.185463
E4_Bvp 1502566322.31023 -2.060596
E4_Bvp 1502566322.32586 -3.082726
E4_Bvp 1502566322.34148 -4.206974
E4_Bvp 1502566322.35711 -5.253109
E4_Bvp 1502566322.37273 -6.030247
E4_Bvp 1502566322.38836 -6.342636
E4_Bvp 1502566322.40399 -6.078922
E4_Bvp 1502566322.41961 -5.262268
E4_Bvp 1502566322.43524 -4.045265
E4_Bvp 1502566322.45086 -2.651371
E4_Acc 1502566337.31092 59 -17 14
E4_Acc 1502566337.34217 59 -17 14
E4_Acc 1502566337.37342 59 -17 14
E4_Acc 1502566337.40467 58 -17 14
E4_Acc 1502566337.43592 58 -18 14
E4_Acc 1502566337.46717 58 -18 14
E4_Gsr 1502566479.416 0.07942341
E4_Gsr 1502566479.666 0.07814238
E4_Gsr 1502566479.916 0.0730183
E4_Gsr 1502566480.166 0.07558034
E4_Gsr 1502566480.416 0.07942341
E4_Gsr 1502566480.666 0.07814238
E4_Bvp 1502566322.46649 -1.278229
E4_Bvp 1502566322.48211 -0.05241776
E4_Bvp 1502566322.49774 1.025036
E4_Bvp 1502566322.51337 2.01416
E4_Bvp 1502566322.52899 2.998806
E4_Bvp 1502566322.54462 3.964497
E4_Bvp 1502566322.56024 4.821945
E4_Bvp 1502566322.57587 5.426823
E4_Bvp 1502566322.59149 5.664417
E4_Bvp 1502566322.60712 5.484333
E4_Bvp 1502566322.62275 4.899105
E4_Acc 1502566337.49843 58 -18 14
E4_Acc 1502566337.52968 58 -18 14
E4_Acc 1502566337.56093 58 -18 14
E4_Acc 1502566337.59218 59 -18 13
E4_Acc 1502566337.62343 58 -18 13
E4_Acc 1502566337.65468 58 -18 13
E4_Bvp 1502566322.63837 3.991856
E4_Bvp 1502566322.654 2.843143
E4_Bvp 1502566322.66962 1.549751
E4_Bvp 1502566322.68525 0.2121429
E4_Bvp 1502566322.70087 -1.03569
E4_Bvp 1502566322.7165 -2.049953
E4_Bvp 1502566322.73213 -2.740593
E4_Bvp 1502566322.74775 -3.093365
E4_Bvp 1502566322.76338 -3.20433
E4_Bvp 1502566322.779 -3.158825
E4_Bvp 1502566322.79463 -3.091816
E4_Acc 1502566337.68593 58 -18 13
E4_Acc 1502566337.71719 58 -19 13
E4_Acc 1502566337.74844 59 -18 13
E4_Acc 1502566337.77969 58 -18 12
E4_Acc 1502566337.81094 59 -18 12
E4_Acc 1502566337.84219 58 -18 12
E4_Bvp 1502566322.81025 -3.114357
E4_Bvp 1502566322.82588 -3.272766
E4_Bvp 1502566322.84151 -3.61644
E4_Bvp 1502566322.85713 -4.154354
E4_Bvp 1502566322.87276 -4.863594
E4_Bvp 1502566322.88838 -5.675911
E4_Bvp 1502566322.90401 -6.519262
E4_Bvp 1502566322.91963 -7.29384
E4_Bvp 1502566322.93526 -7.999327
E4_Bvp 1502566322.95089 -8.694447
E4_Bvp 1502566322.96651 -9.497423
E4_Acc 1502566337.87344 59 -19 12
E4_Acc 1502566337.90469 59 -18 12
E4_Acc 1502566337.93595 59 -19 12
E4_Acc 1502566337.9672 59 -19 12
E4_Acc 1502566337.99845 59 -19 12
E4_Acc 1502566338.0297 59 -19 12
E4_Bvp 1502566322.98214 -10.489
E4_Bvp 1502566322.99776 -11.6732
E4_Bvp 1502566323.01339 -12.96781
E4_Bvp 1502566323.02901 -14.22499
E4_Bvp 1502566323.04464 -15.32383
E4_Bvp 1502566323.06027 -16.18434
E4_Bvp 1502566323.07589 -16.81565
E4_Bvp 1502566323.09152 -17.21008
E4_Bvp 1502566323.10714 -17.39039
E4_Bvp 1502566323.12277 -17.35437
E4_Bvp 1502566323.13839 -17.12959
E4_Temperature 1502566308.61193 34.47
E4_Temperature 1502566308.86194 34.47
E4_Temperature 1502566309.11195 34.47
E4_Temperature 1502566309.36196 34.47
E4_Temperature 1502566309.61197 34.49
E4_Temperature 1502566309.86199 34.49
E4_Temperature 1502566310.112 34.49
E4_Temperature 1502566310.36201 34.49
E4_Acc 1502566338.06095 59 -19 12
E4_Acc 1502566338.0922 58 -19 12
E4_Acc 1502566338.12345 59 -18 12
E4_Acc 1502566338.15471 59 -19 11
E4_Acc 1502566338.18596 59 -19 11
E4_Acc 1502566338.21721 59 -19 12
E4_Bvp 1502566323.15402 -16.75086
E4_Bvp 1502566323.16965 -16.27484
E4_Bvp 1502566323.18527 -15.77646
E4_Bvp 1502566323.2009 -15.24865
E4_Bvp 1502566323.21652 -14.65399
E4_Bvp 1502566323.23215 -13.91565
E4_Bvp 1502566323.24777 -12.89907
E4_Bvp 1502566323.2634 -11.52898
E4_Bvp 1502566323.27903 -9.785881
E4_Bvp 1502566323.29465 -7.727853
E4_Bvp 1502566323.31028 -5.460904
E4_Acc 1502566338.24846 58 -19 11
E4_Acc 1502566338.27971 58 -19 12
E4_Acc 1502566338.31096 58 -19 12
E4_Acc 1502566338.34221 58 -19 11
E4_Acc 1502566338.37347 59 -19 11
E4_Acc 1502566338.40472 58 -19 12
E4_Bvp 1502566323.3259 -3.150896
E4_Bvp 1502566323.34153 -0.9007506
E4_Bvp 1502566323.35715 1.223752
E4_Bvp 1502566323.37278 3.232822
E4_Bvp 1502566323.38841 5.168352
E4_Bvp 1502566323.40403 7.054662
E4_Bvp 1502566323.41966 8.842907
E4_Bvp 1502566323.43528 10.39012
E4_Bvp 1502566323.45091 11.565
E4_Bvp 1502566323.46653 12.24842
E4_Bvp 1502566323.48216 12.47082
E4_Acc 1502566338.43597 58 -19 12
E4_Acc 1502566338.46722 58 -19 12
E4_Acc 1502566338.49847 58 -19 12
E4_Acc 1502566338.52972 58 -19 12
E4_Acc 1502566338.56097 58 -19 12
E4_Acc 1502566338.59223 58 -19 12
E4_Bvp 1502566323.49779 12.36268
E4_Bvp 1502566323.51341 12.1139
E4_Bvp 1502566323.52904 11.86132
E4_Bvp 1502566323.54466 11.67195
E4_Bvp 1502566323.56029 11.50147
E4_Bvp 1502566323.57591 11.23311
E4_Bvp 1502566323.59154 10.78759
E4_Bvp 1502566323.60717 10.10006
E4_Bvp 1502566323.62279 9.136381
E4_Bvp 1502566323.63842 7.87528
E4_Bvp 1502566323.65404 6.313782
E4_Acc 1502566338.62348 59 -19 12
E4_Acc 1502566338.65473 59 -19 12
E4_Acc 1502566338.68598 58 -19 13
E4_Acc 1502566338.71723 58 -19 12
E4_Acc 1502566338.74848 58 -19 12
E4_Acc 1502566338.77973 58 -19 13
E4_Bvp 1502566323.66967 4.505377
E4_Bvp 1502566323.68529 2.572842
E4_Bvp 1502566323.70092 0.7606621
E4_Bvp 1502566323.71655 -0.673996
E4_Bvp 1502566323.73217 -1.518686
E4_Bvp 1502566323.7478 -1.715794
E4_Bvp 1502566323.76342 -1.34864
E4_Bvp 1502566323.77905 -0.6127625
E4_Bvp 1502566323.79467 0.3147354
E4_Bvp 1502566323.8103 1.309677
E4_Bvp 1502566323.82593 2.322674
E4_Acc 1502566338.81099 59 -19 12
E4_Acc 1502566338.84224 58 -18 13
E4_Acc 1502566338.87349 58 -18 13
E4_Acc 1502566338.90474 58 -18 13
E4_Acc 1502566338.93599 58 -18 13
E4_Acc 1502566338.96724 58 -18 13
E4_Bvp 1502566323.84155 3.354599
E4_Bvp 1502566323.85718 4.297401
E4_Bvp 1502566323.8728 5.043659
E4_Bvp 1502566323.88843 5.411007
E4_Bvp 1502566323.90405 5.277256
E4_Bvp 1502566323.91968 4.634476
E4_Bvp 1502566323.93531 3.616314
E4_Bvp 1502566323.95093 2.455864
E4_Bvp 1502566323.96656 1.429413
E4_Bvp 1502566323.98218 0.7519379
E4_Bvp 1502566323.99781 0.5325203
E4_Gsr 1502566480.916 0.07558034
E4_Gsr 1502566481.166 0.07558034
E4_Gsr 1502566481.416 0.07942341
E4_Gsr 1502566481.666 0.07942341
E4_Gsr 1502566481.916 0.07558034
E4_Gsr 1502566482.166 0.07942341
E4_Bvp 1502566324.01343 0.7903481
E4_Bvp 1502566324.02906 1.487446
E4_Bvp 1502566324.04469 2.567078
E4_Bvp 1502566324.06031 3.988461
E4_Bvp 1502566324.07594 5.722523
E4_Bvp 1502566324.09156 7.748032
E4_Bvp 1502566324.10719 10.00383
E4_Bvp 1502566324.12281 12.43189
E4_Bvp 1502566324.13844 14.883
E4_Bvp 1502566324.15407 17.21462
E4_Bvp 1502566324.16969 19.25136
E4_Acc 1502566338.99849 58 -18 13
E4_Acc 1502566339.02975 58 -18 14
E4_Acc 1502566339.061 58 -18 14
E4_Acc 1502566339.09225 58 -18 14
E4_Acc 1502566339.1235 58 -18 14
E4_Acc 1502566339.15475 58 -18 13
E4_Bvp 1502566324.18532 20.88249
E4_Bvp 1502566324.20094 22.04143
E4_Bvp 1502566324.21657 22.73222
E4_Bvp 1502566324.23219 22.98042
E4_Bvp 1502566324.24782 22.78114
E4_Bvp 1502566324.26345 22.14513
E4_Bvp 1502566324.27907 21.05396
E4_Bvp 1502566324.2947 19.56948
E4_Bvp 1502566324.31032 17.81558
E4_Bvp 1502566324.32595 15.98928
E4_Bvp 1502566324.34157 14.32653
E4_Acc 1502566339.186 58 -18 13
E4_Acc 1502566339.21725 58 -18 13
E4_Acc 1502566339.24851 58 -18 13
E4_Acc 1502566339.27976 58 -18 14
E4_Acc 1502566339.31101 58 -18 14
E4_Acc 1502566339.34226 58 -18 14
E4_Bvp 1502566324.3572 13.04315
E4_Bvp 1502566324.37283 12.2823
E4_Bvp 1502566324.38845 12.11974
E4_Bvp 1502566324.40408 12.49834
E4_Bvp 1502566324.4197 13.25126
E4_Bvp 1502566324.43533 14.1484
E4_Bvp 1502566324.45095 14.9022
E4_Bvp 1502566324.46658 15.29333
E4_Bvp 1502566324.48221 15.14631
E4_Bvp 1502566324.49783 14.42912
E4_Bvp 1502566324.51346 13.20602
E4_Acc 1502566339.37351 58 -18 13
E4_Acc 1502566339.40476 59 -18 14
E4_Acc 1502566339.43601 58 -18 13
E4_Acc 1502566339.46727 58 -18 13
E4_Acc 1502566339.49852 58 -18 14
E4_Acc 1502566339.52977 58 -19 13
E4_Bvp 1502566324.52908 11.6106
E4_Bvp 1502566324.54471 9.824329
E4_Bvp 1502566324.56033 7.967407
E4_Bvp 1502566324.57596 6.196136
E4_Bvp 1502566324.59159 4.592697
E4_Bvp 1502566324.60721 3.18256
E4_Bvp 1502566324.62284 1.946362
E4_Bvp 1502566324.63846 0.8066978
E4_Bvp 1502566324.65409 -0.2928162
E4_Bvp 1502566324.66971 -1.429775
E4_Bvp 1502566324.68534 -2.643135
E4_Acc 1502566339.56102 58 -19 13
E4_Acc 1502566339.59227 58 -18 13
E4_Acc 1502566339.62352 59 -18 13
E4_Acc 1502566339.65477 58 -19 13
E4_Acc 1502566339.68603 58 -19 13
E4_Acc 1502566339.71728 58 -18 12
E4_Bvp 1502566324.70097 -3.963375
E4_Bvp 1502566324.71659 -5.38327
E4_Bvp 1502566324.73222 -6.860121
E4_Bvp 1502566324.74784 -8.303783
E4_Bvp 1502566324.76347 -9.570093
E4_Bvp 1502566324.77909 -10.54269
E4_Bvp 1502566324.79472 -11.14391
E4_Bvp 1502566324.81035 -11.41652
E4_Bvp 1502566324.82597 -11.45949
E4_Bvp 1502566324.8416 -11.36729
E4_Bvp 1502566324.85722 -11.16041
E4_Acc 1502566339.74853 59 -18 12
E4_Acc 1502566339.77978 58 -18 13
E4_Acc 1502566339.81103 58 -19 12
E4_Acc 1502566339.84228 58 -19 13
E4_Acc 1502566339.87353 58 -19 13
E4_Acc 1502566339.90479 58 -19 13
E4_Bvp 1502566324.87285 -10.75984
E4_Bvp 1502566324.88847 -10.07738
E4_Bvp 1502566324.9041 -9.132437
E4_Bvp 1502566324.91973 -8.088982
E4_Bvp 1502566324.93535 -7.218555
E4_Bvp 1502566324.95098 -6.781834
E4_Bvp 1502566324.9666 -6.832059
E4_Bvp 1502566324.98223 -7.201014
E4_Bvp 1502566324.99785 -7.567542
E4_Bvp 1502566325.01348 -7.558598
E4_Bvp 1502566325.02911 -6.972546
E4_Acc 1502566339.93604 58 -19 13
E4_Acc 1502566339.96729 58 -19 13
E4_Acc 1502566339.99854 58 -19 13
E4_Acc 1502566340.02979 58 -19 13
E4_Acc 1502566340.06104 58 -19 13
E4_Acc 1502566340.09229 58 -19 13
E4_Temperature 1502566310.61202 34.47
E4_Temperature 1502566310.86203 34.47
E4_Temperature 1502566311.11204 34.47
E4_Temperature 1502566311.36206 34.47
E4_Temperature 1502566311.61207 34.49
E4_Temperature 1502566311.86208 34.49
E4_Temperature 1502566312.11209 34.49
E4_Temperature 1502566312.3621 34.49
E4_Bvp 1502566325.04473 -5.849749
E4_Bvp 1502566325.06036 -4.39559
E4_Bvp 1502566325.07598 -2.883265
E4_Bvp 1502566325.09161 -1.560991
E4_Bvp 1502566325.10723 -0.5542026
E4_Bvp 1502566325.12286 0.1190653
E4_Bvp 1502566325.13849 0.4875562
E4_Bvp 1502566325.15411 0.6104987
E4_Bvp 1502566325.16974 0.4688249
E4_Bvp 1502566325.18536 0.06723785
E4_Bvp 1502566325.20099 -0.5486461
E4_Acc 1502566340.12355 58 -19 13
E4_Acc 1502566340.1548 58 -19 13
E4_Acc 1502566340.18605 58 -19 13
E4_Acc 1502566340.2173 58 -19 13
E4_Acc 1502566340.24855 58 -19 13
E4_Acc 1502566340.2798 58 -19 13
E4_Bvp 1502566325.21661 -1.293203
E4_Bvp 1502566325.23224 -2.016762
E4_Bvp 1502566325.24787 -2.586116
E4_Bvp 1502566325.26349 -2.949276
E4_Bvp 1502566325.27912 -3.165613
E4_Bvp 1502566325.29474 -3.326987
E4_Bvp 1502566325.31037 -3.568714
E4_Bvp 1502566325.32599 -3.96347
E4_Bvp 1502566325.34162 -4.488269
E4_Bvp 1502566325.35725 -5.090887
E4_Bvp 1502566325.37287 -5.683071
E4_Acc 1502566340.31105 58 -19 13
E4_Acc 1502566340.34231 58 -19 13
E4_Acc 1502566340.37356 58 -19 13
E4_Acc 1502566340.40481 58 -19 13
E4_Acc 1502566340.43606 58 -19 13
E4_Acc 1502566340.46731 58 -19 13
E4_Gsr 1502566482.416 0.07558034
E4_Gsr 1502566482.666 0.07558034
E4_Gsr 1502566482.916 0.07686136
E4_Gsr 1502566483.166 0.07942341
E4_Gsr 1502566483.416 0.07942341
E4_Gsr 1502566483.666 0.07558034
E4_Bvp 1502566325.3885 -6.225592
E4_Bvp 1502566325.40412 -6.7743
E4_Bvp 1502566325.41975 -7.421162
E4_Bvp 1502566325.43537 -8.246883
E4_Bvp 1502566325.451 -9.293303
E4_Bvp 1502566325.46663 -10.51885
E4_Bvp 1502566325.48225 -11.81621
E4_Bvp 1502566325.49788 -13.08945
E4_Bvp 1502566325.5135 -14.26659
E4_Bvp 1502566325.52913 -15.32387
E4_Bvp 1502566325.54475 -16.26327
E4_Acc 1502566340.49856 58 -19 13
E4_Acc 1502566340.52981 58 -19 14
E4_Acc 1502566340.56107 57 -19 13
E4_Acc 1502566340.59232 58 -19 14
E4_Acc 1502566340.62357 58 -19 13
E4_Acc 1502566340.65482 58 -19 13
E4_Bvp 1502566325.56038 -17.06608
E4_Bvp 1502566325.57601 -17.63634
E4_Bvp 1502566325.59163 -17.7779
E4_Bvp 1502566325.60726 -17.31436
E4_Bvp 1502566325.62288 -16.10182
E4_Bvp 1502566325.63851 -14.14863
E4_Bvp 1502566325.65413 -11.59646
E4_Bvp 1502566325.66976 -8.61603
E4_Bvp 1502566325.68539 -5.433539
E4_Bvp 1502566325.70101 -2.205324
E4_Bvp 1502566325.71664 0.9499092
E4_Acc 1502566340.68607 58 -19 13
E4_Acc 1502566340.71732 58 -19 13
E4_Acc 1502566340.74857 58 -19 14
E4_Acc 1502566340.77983 58 -19 13
E4_Acc 1502566340.81108 58 -19 13
E4_Acc 1502566340.84233 58 -19 13
E4_Bvp 1502566325.73226 3.925928
E4_Bvp 1502566325.74789 6.647824
E4_Bvp 1502566325.76351 9.020714
E4_Bvp 1502566325.77914 10.97431
E4_Bvp 1502566325.79477 12.48092
E4_Bvp 1502566325.81039 13.57543
E4_Bvp 1502566325.82602 14.34177
E4_Bvp 1502566325.84164 14.85701
E4_Bvp 1502566325.85727 15.20251
E4_Bvp 1502566325.87289 15.41009
E4_Bvp 1502566325.88852 15.4744
E4_Acc 1502566340.87358 58 -19 13
E4_Acc 1502566340.90483 58 -19 14
E4_Acc 1502566340.93608 58 -19 14
E4_Acc 1502566340.96733 58 -19 14
E4_Acc 1502566340.99859 58 -19 13
E4_Acc 1502566341.02984 58 -19 13
E4_Bvp 1502566325.90415 15.36457
E4_Bvp 1502566325.91977 15.00937
E4_Bvp 1502566325.9354 14.36439
E4_Bvp 1502566325.95102 13.41191
E4_Bvp 1502566325.96665 12.23807
E4_Bvp 1502566325.98227 10.99234
E4_Bvp 1502566325.9979 9.868997
E4_Bvp 1502566326.01353 8.993214
E4_Bvp 1502566326.02915 8.380392
E4_Bvp 1502566326.04478 7.881509
E4_Bvp 1502566326.0604 7.344074
E4_Bvp 1502566326.07603 6.586694
E4_Bvp 1502566326.09165 5.544535
E4_Bvp 1502566326.10728 4.250356
E4_Bvp 1502566326.12291 2.769025
E4_Bvp 1502566326.13853 1.154785
E4_Bvp 1502566326.15416 -0.6171265
E4_Bvp 1502566326.16978 -2.586534
E4_Bvp 1502566326.18541 -4.74383
E4_Bvp 1502566326.20103 -7.000422
E4_Bvp 1502566326.21666 -9.188072
E4_Bvp 1502566326.23229 -11.13338
E4_Acc 1502566341.06109 58 -19 13
E4_Acc 1502566341.09234 58 -19 14
E4_Acc 1502566341.12359 58 -19 14
E4_Acc 1502566341.15484 58 -19 13
E4_Acc 1502566341.18609 58 -18 13
E4_Acc 1502566341.21735 58 -19 13
E4_Bvp 1502566326.24791 -12.69211
E4_Bvp 1502566326.26354 -13.8072
E4_Bvp 1502566326.27916 -14.45312
E4_Bvp 1502566326.29479 -14.62925
E4_Bvp 1502566326.31041 -14.28299
E4_Bvp 1502566326.32604 -13.35084
E4_Bvp 1502566326.34167 -11.84023
E4_Bvp 1502566326.35729 -9.836865
E4_Bvp 1502566326.37292 -7.585604
E4_Bvp 1502566326.38854 -5.338877
E4_Bvp 1502566326.40417 -3.365154
E4_Acc 1502566341.2486 58 -19 13
E4_Acc 1502566341.27985 58 -19 14
E4_Acc 1502566341.3111 58 -18 14
E4_Acc 1502566341.34235 58 -18 14
E4_Acc 1502566341.3736 58 -19 14
E4_Acc 1502566341.40485 58 -19 13
E4_Bvp 1502566326.41979 -1.809882
E4_Bvp 1502566326.43542 -0.7326117
E4_Bvp 1502566326.45105 -0.1432047
E4_Bvp 1502566326.46667 0.01981926
E4_Bvp 1502566326.4823 -0.2226324
E4_Bvp 1502566326.49792 -0.8129997
E4_Bvp 1502566326.51355 -1.695962
E4_Bvp 1502566326.52917 -2.733845
E4_Bvp 1502566326.5448 -3.801348
E4_Bvp 1502566326.56043 -4.758123
E4_Bvp 1502566326.57605 -5.521107
E4_Acc 1502566341.43611 58 -19 13
E4_Acc 1502566341.46736 58 -18 14
E4_Acc 1502566341.49861 59 -19 14
E4_Acc 1502566341.52986 58 -19 13
E4_Acc 1502566341.56111 59 -18 14
E4_Acc 1502566341.59236 58 -18 14
E4_Bvp 1502566326.59168 -6.043492
E4_Bvp 1502566326.6073 -6.325188
E4_Bvp 1502566326.62293 -6.392541
E4_Bvp 1502566326.63855 -6.298367
E4_Bvp 1502566326.65418 -6.093036
E4_Bvp 1502566326.66981 -5.853358
E4_Bvp 1502566326.68543 -5.62952
E4_Bvp 1502566326.70106 -5.455117
E4_Bvp 1502566326.71668 -5.338888
E4_Bvp 1502566326.73231 -5.267151
E4_Bvp 1502566326.74793 -5.258816
E4_Acc 1502566341.62361 58 -18 13
E4_Acc 1502566341.65487 59 -18 14
E4_Acc 1502566341.68612 58 -18 14
E4_Acc 1502566341.71737 59 -18 14
E4_Acc 1502566341.74862 58 -18 14
E4_Acc 1502566341.77987 58 -18 14
E4_Bvp 1502566326.76356 -5.335979
E4_Bvp 1502566326.77919 -5.543623
E4_Bvp 1502566326.79481 -5.894235
E4_Bvp 1502566326.81044 -6.364262
E4_Bvp 1502566326.82606 -6.866195
E4_Bvp 1502566326.84169 -7.2699
E4_Bvp 1502566326.85731 -7.414376
E4_Bvp 1502566326.87294 -7.164685
E4_Bvp 1502566326.88857 -6.412307
E4_Bvp 1502566326.90419 -5.147903
E4_Bvp 1502566326.91982 -3.419311
E4_Acc 1502566341.81112 58 -18 14
E4_Acc 1502566341.84237 58 -18 14
E4_Acc 1502566341.87363 58 -18 14
E4_Acc 1502566341.90488 58 -18 14
E4_Acc 1502566341.93613 58 -18 14
E4_Acc 1502566341.96738 58 -18 14
E4_Gsr 1502566483.916 0.07686136
E4_Gsr 1502566484.166 0.07942341
E4_Gsr 1502566484.416 0.07558034
E4_Gsr 1502566484.666 0.07558034
E4_Gsr 1502566484.916 0.07814238
E4_Gsr 1502566485.166 0.07814238
E4_Bvp 1502566326.93544 -1.378098
E4_Bvp 1502566326.95107 0.7443092
E4_Bvp 1502566326.96669 2.731589
E4_Bvp 1502566326.98232 4.376347
E4_Bvp 1502566326.99795 5.611388
E4_Bvp 1502566327.01357 6.455616
E4_Bvp 1502566327.0292 7.010173
E4_Bvp 1502566327.04482 7.382986
E4_Bvp 1502566327.06045 7.637316
E4_Bvp 1502566327.07607 7.773803
E4_Bvp 1502566327.0917 7.75478
E4_Temperature 1502566312.61211 34.47
E4_Temperature 1502566312.86213 34.47
E4_Temperature 1502566313.11214 34.47
E4_Temperature 1502566313.36215 34.47
E4_Temperature 1502566313.61216 34.47
E4_Temperature 1502566313.86217 34.47
E4_Temperature 1502566314.11218 34.47
E4_Temperature 1502566314.3622 34.47
E4_Acc 1502566341.99863 58 -18 14
E4_Acc 1502566342.02988 58 -18 14
E4_Acc 1502566342.06113 58 -18 15
E4_Acc 1502566342.09239 58 -18 15
E4_Acc 1502566342.12364 58 -18 15
E4_Acc 1502566342.15489 58 -18 15
E4_Bvp 1502566327.10733 7.558261
E4_Bvp 1502566327.12295 7.188711
E4_Bvp 1502566327.13858 6.747667
E4_Bvp 1502566327.1542 6.324769
E4_Bvp 1502566327.16983 6.002571
E4_Bvp 1502566327.18545 5.778536
E4_Bvp 1502566327.20108 5.578495
E4_Bvp 1502566327.21671 5.283116
E4_Bvp 1502566327.23233 4.803025
E4_Bvp 1502566327.24796 4.117924
E4_Bvp 1502566327.26358 3.292884
E4_Acc 1502566342.18614 58 -18 15
E4_Acc 1502566342.21739 58 -18 15
E4_Acc 1502566342.24864 58 -18 15
E4_Acc 1502566342.27989 58 -18 15
E4_Acc 1502566342.31115 58 -18 15
E4_Acc 1502566342.3424 58 -18 15
E4_Bvp 1502566327.27921 2.42544
E4_Bvp 1502566327.29483 1.618963
E4_Bvp 1502566327.31046 0.9350147
E4_Bvp 1502566327.32609 0.3716888
E4_Bvp 1502566327.34171 -0.10853
E4_Bvp 1502566327.35734 -0.6022701
E4_Bvp 1502566327.37296 -1.172215
E4_Bvp 1502566327.38859 -1.814262
E4_Bvp 1502566327.40421 -2.48844
E4_Bvp 1502566327.41984 -3.090281
E4_Bvp 1502566327.43547 -3.531979
E4_Acc 1502566342.37365 58 -18 15
E4_Acc 1502566342.4049 58 -18 15
E4_Acc 1502566342.43615 58 -18 15
E4_Acc 1502566342.4674 58 -18 15
E4_Acc 1502566342.49865 58 -18 15
E4_Acc 1502566342.52991 58 -18 15
E4_Bvp 1502566327.45109 -3.798176
E4_Bvp 1502566327.46672 -3.897427
E4_Bvp 1502566327.48234 -3.845869
E4_Bvp 1502566327.49797 -3.625586
E4_Bvp 1502566327.51359 -3.144218
E4_Bvp 1502566327.52922 -2.302834
E4_Bvp 1502566327.54485 -1.075939
E4_Bvp 1502566327.56047 0.449276
E4_Bvp 1502566327.5761 2.090405
E4_Bvp 1502566327.59172 3.597853
E4_Bvp 1502566327.60735 4.843718
E4_Acc 1502566342.56116 58 -18 15
E4_Acc 1502566342.59241 58 -18 15
E4_Acc 1502566342.62366 58 -18 15
E4_Acc 1502566342.65491 58 -18 15
E4_Acc 1502566342.68616 58 -18 15
E4_Acc 1502566342.71741 58 -18 15
E4_Bvp 1502566327.62297 5.757574
E4_Bvp 1502566327.6386 6.403811
E4_Bvp 1502566327.65423 6.853477
E4_Bvp 1502566327.66985 7.193861
E4_Bvp 1502566327.68548 7.455433
E4_Bvp 1502566327.7011 7.666061
E4_Bvp 1502566327.71673 7.841276
E4_Bvp 1502566327.73235 7.984493
